  350.00,    0.64
  351.00,    0.89
  352.00,    0.86
  353.00,    0.62
  354.00,    0.55
  355.00,    0.51
  356.00,    0.47
  357.00,    0.63
  358.00,    0.48
  359.00,    0.43
  360.00,    0.48
  361.00,    0.44
  362.00,    0.36
  363.00,    0.52
  364.00,    0.31
  365.00,    0.51
  366.00,    0.42
  367.00,    0.35
  368.00,    0.34
  369.00,    0.37
  370.00,    0.31
  371.00,    0.24
  372.00,    0.30
  373.00,    0.31
  374.00,    0.31
  375.00,    0.36
  376.00,    0.29
  377.00,    0.35
  378.00,    0.29
  379.00,    0.31
  380.00,    0.27
  381.00,    0.25
  382.00,    0.24
  383.00,    0.20
  384.00,    0.21
  385.00,    0.20
  386.00,    0.19
  387.00,    0.18
  388.00,    0.15
  389.00,    0.16
  390.00,    0.17
  391.00,    0.16
  392.00,    0.16
  393.00,    0.14
  394.00,    0.14
  395.00,    0.13
  396.00,    0.14
  397.00,    0.13
  398.00,    0.14
  399.00,    0.13
  400.00,    0.14
  401.00,    0.14
  402.00,    0.13
  403.00,    0.14
  404.00,    0.13
  405.00,    0.14
  406.00,    0.14
  407.00,    0.15
  408.00,    0.14
  409.00,    0.15
  410.00,    0.15
  411.00,    0.15
  412.00,    0.15
  413.00,    0.15
  414.00,    0.16
  415.00,    0.16
  416.00,    0.16
  417.00,    0.17
  418.00,    0.17
  419.00,    0.18
  420.00,    0.18
  421.00,    0.19
  422.00,    0.19
  423.00,    0.20
  424.00,    0.20
  425.00,    0.21
  426.00,    0.22
  427.00,    0.23
  428.00,    0.23
  429.00,    0.24
  430.00,    0.25
  431.00,    0.26
  432.00,    0.27
  433.00,    0.27
  434.00,    0.29
  435.00,    0.30
  436.00,    0.30
  437.00,    0.31
  438.00,    0.32
  439.00,    0.33
  440.00,    0.35
  441.00,    0.36
  442.00,    0.37
  443.00,    0.39
  444.00,    0.41
  445.00,    0.41
  446.00,    0.44
  447.00,    0.45
  448.00,    0.47
  449.00,    0.49
  450.00,    0.52
  451.00,    0.53
  452.00,    0.56
  453.00,    0.58
  454.00,    0.60
  455.00,    0.62
  456.00,    0.64
  457.00,    0.65
  458.00,    0.67
  459.00,    0.69
  460.00,    0.69
  461.00,    0.71
  462.00,    0.71
  463.00,    0.71
  464.00,    0.72
  465.00,    0.72
  466.00,    0.73
  467.00,    0.74
  468.00,    0.74
  469.00,    0.75
  470.00,    0.76
  471.00,    0.77
  472.00,    0.79
  473.00,    0.81
  474.00,    0.83
  475.00,    0.85
  476.00,    0.88
  477.00,    0.91
  478.00,    0.94
  479.00,    0.96
  480.00,    1.00
  481.00,    1.03
  482.00,    1.03
  483.00,    1.05
  484.00,    1.07
  485.00,    1.07
  486.00,    1.04
  487.00,    1.04
  488.00,    1.01
  489.00,    0.98
  490.00,    0.94
  491.00,    0.89
  492.00,    0.84
  493.00,    0.77
  494.00,    0.72
  495.00,    0.65
  496.00,    0.58
  497.00,    0.52
  498.00,    0.47
  499.00,    0.41
  500.00,    0.36
  501.00,    0.31
  502.00,    0.27
  503.00,    0.24
  504.00,    0.22
  505.00,    0.20
  506.00,    0.17
  507.00,    0.16
  508.00,    0.15
  509.00,    0.14
  510.00,    0.13
  511.00,    0.12
  512.00,    0.11
  513.00,    0.11
  514.00,    0.11
  515.00,    0.10
  516.00,    0.10
  517.00,    0.09
  518.00,    0.09
  519.00,    0.09
  520.00,    0.09
  521.00,    0.09
  522.00,    0.09
  523.00,    0.09
  524.00,    0.09
  525.00,    0.09
  526.00,    0.09
  527.00,    0.09
  528.00,    0.09
  529.00,    0.09
  530.00,    0.09
  531.00,    0.08
  532.00,    0.08
  533.00,    0.08
  534.00,    0.08
  535.00,    0.09
  536.00,    0.08
  537.00,    0.08
  538.00,    0.08
  539.00,    0.08
  540.00,    0.09
  541.00,    0.08
  542.00,    0.08
  543.00,    0.08
  544.00,    0.08
  545.00,    0.08
  546.00,    0.08
  547.00,    0.08
  548.00,    0.08
  549.00,    0.08
  550.00,    0.08
  551.00,    0.07
  552.00,    0.08
  553.00,    0.07
  554.00,    0.07
  555.00,    0.08
  556.00,    0.07
  557.00,    0.07
  558.00,    0.07
  559.00,    0.07
  560.00,    0.07
  561.00,    0.07
  562.00,    0.07
  563.00,    0.06
  564.00,    0.06
  565.00,    0.06
  566.00,    0.06
  567.00,    0.06
  568.00,    0.06
  569.00,    0.06
  570.00,    0.06
  571.00,    0.06
  572.00,    0.05
  573.00,    0.06
  574.00,    0.06
  575.00,    0.06
  576.00,    0.05
  577.00,    0.05
  578.00,    0.06
  579.00,    0.05
  580.00,    0.06
  581.00,    0.05
  582.00,    0.05
  583.00,    0.05
  584.00,    0.06
  585.00,    0.05
  586.00,    0.05
  587.00,    0.05
  588.00,    0.06
  589.00,    0.05
  590.00,    0.05
  591.00,    0.05
  592.00,    0.05
  593.00,    0.05
  594.00,    0.05
  595.00,    0.05
  596.00,    0.05
  597.00,    0.05
  598.00,    0.05
  599.00,    0.05
  600.00,    0.05
  601.00,    0.05
  602.00,    0.05
  603.00,    0.05
  604.00,    0.05
  605.00,    0.05
  606.00,    0.05
  607.00,    0.05
  608.00,    0.05
  609.00,    0.05
  610.00,    0.05
  611.00,    0.05
  612.00,    0.05
  613.00,    0.04
  614.00,    0.05
  615.00,    0.05
  616.00,    0.04
  617.00,    0.05
  618.00,    0.05
  619.00,    0.05
  620.00,    0.05
  621.00,    0.05
  622.00,    0.04
  623.00,    0.05
  624.00,    0.05
  625.00,    0.05
  626.00,    0.05
  627.00,    0.04
  628.00,    0.04
  629.00,    0.04
  630.00,    0.05
  631.00,    0.04
  632.00,    0.04
  633.00,    0.04
  634.00,    0.04
  635.00,    0.04
  636.00,    0.05
  637.00,    0.05
  638.00,    0.04
  639.00,    0.04
  640.00,    0.04
  641.00,    0.04
  642.00,    0.04
  643.00,    0.05
  644.00,    0.04
  645.00,    0.04
  646.00,    0.04
  647.00,    0.05
  648.00,    0.04
  649.00,    0.05
  650.00,    0.04
  651.00,    0.04
  652.00,    0.05
  653.00,    0.04
  654.00,    0.05
  655.00,    0.04
  656.00,    0.04
  657.00,    0.04
  658.00,    0.04
  659.00,    0.04
  660.00,    0.05
  661.00,    0.05
  662.00,    0.04
  663.00,    0.04
  664.00,    0.04
  665.00,    0.04
  666.00,    0.04
  667.00,    0.04
  668.00,    0.04
  669.00,    0.04
  670.00,    0.04
  671.00,    0.04
  672.00,    0.04
  673.00,    0.04
  674.00,    0.04
  675.00,    0.04
  676.00,    0.04
  677.00,    0.04
  678.00,    0.04
  679.00,    0.04
  680.00,    0.04
  681.00,    0.04
  682.00,    0.04
  683.00,    0.04
  684.00,    0.04
  685.00,    0.04
  686.00,    0.04
  687.00,    0.04
  688.00,    0.04
  689.00,    0.04
  690.00,    0.04
  691.00,    0.04
  692.00,    0.04
  693.00,    0.04
  694.00,    0.04
  695.00,    0.04
  696.00,    0.04
  697.00,    0.04
  698.00,    0.04
  699.00,    0.04
  700.00,    0.04
  701.00,    0.04
  702.00,    0.04
  703.00,    0.04
  704.00,    0.04
  705.00,    0.04
  706.00,    0.04
  707.00,    0.04
  708.00,    0.04
  709.00,    0.04
  710.00,    0.04
  711.00,    0.04
  712.00,    0.04
  713.00,    0.04
  714.00,    0.04
  715.00,    0.04
  716.00,    0.04
  717.00,    0.04
  718.00,    0.04
  719.00,    0.04
  720.00,    0.04
  721.00,    0.04
  722.00,    0.04
  723.00,    0.04
  724.00,    0.04
  725.00,    0.04
  726.00,    0.04
  727.00,    0.04
  728.00,    0.04
  729.00,    0.04
  730.00,    0.04
  731.00,    0.04
  732.00,    0.04
  733.00,    0.04
  734.00,    0.04
  735.00,    0.04
  736.00,    0.04
  737.00,    0.04
  738.00,    0.04
  739.00,    0.04
  740.00,    0.04
  741.00,    0.04
  742.00,    0.04
  743.00,    0.04
  744.00,    0.05
  745.00,    0.04
  746.00,    0.04
  747.00,    0.04
  748.00,    0.04
  749.00,    0.04
  750.00,    0.04
  751.00,    0.04
  752.00,    0.04
  753.00,    0.04
  754.00,    0.04
  755.00,    0.04
  756.00,    0.04
  757.00,    0.04
  758.00,    0.04
  759.00,    0.04
  760.00,    0.04
  761.00,    0.04
  762.00,    0.04
  763.00,    0.04
  764.00,    0.04
  765.00,    0.04
  766.00,    0.04
  767.00,    0.04
  768.00,    0.04
  769.00,    0.04
  770.00,    0.04
  771.00,    0.04
  772.00,    0.04
  773.00,    0.04
  774.00,    0.04
  775.00,    0.04
  776.00,    0.04
  777.00,    0.04
  778.00,    0.04
  779.00,    0.04
  780.00,    0.04
  781.00,    0.04
  782.00,    0.04
  783.00,    0.04
  784.00,    0.04
  785.00,    0.04
  786.00,    0.04
  787.00,    0.04
  788.00,    0.04
  789.00,    0.04
  790.00,    0.05
  791.00,    0.04
  792.00,    0.04
  793.00,    0.04
  794.00,    0.04
  795.00,    0.04
  796.00,    0.04
  797.00,    0.04
  798.00,    0.04
  799.00,    0.04
  800.00,    0.04
  801.00,    0.04
  802.00,    0.04
  803.00,    0.04
  804.00,    0.04
  805.00,    0.04
  806.00,    0.04
  807.00,    0.04
  808.00,    0.04
  809.00,    0.04
  810.00,    0.05
  811.00,    0.04
  812.00,    0.04
  813.00,    0.04
  814.00,    0.04
  815.00,    0.04
  816.00,    0.04
  817.00,    0.04
  818.00,    0.04
  819.00,    0.04
  820.00,    0.04
  821.00,    0.04
  822.00,    0.04
  823.00,    0.04
  824.00,    0.04
  825.00,    0.04
  826.00,    0.04
  827.00,    0.04
  828.00,    0.04
  829.00,    0.04
  830.00,    0.05
  831.00,    0.04
  832.00,    0.05
  833.00,    0.04
  834.00,    0.05
  835.00,    0.05
  836.00,    0.05
  837.00,    0.04
  838.00,    0.05
  839.00,    0.04
  840.00,    0.05
  841.00,    0.04
  842.00,    0.05
  843.00,    0.05
  844.00,    0.05
  845.00,    0.05
  846.00,    0.05
  847.00,    0.05
  848.00,    0.04
  849.00,    0.04
  850.00,    0.05
  851.00,    0.05
  852.00,    0.05
  853.00,    0.05
  854.00,    0.04
  855.00,    0.04
  856.00,    0.04
  857.00,    0.04
  858.00,    0.05
  859.00,    0.04
  860.00,    0.05
  861.00,    0.05
  862.00,    0.05
  863.00,    0.05
  864.00,    0.05
  865.00,    0.05
  866.00,    0.05
  867.00,    0.05
  868.00,    0.05
  869.00,    0.04
  870.00,    0.05
  871.00,    0.05
  872.00,    0.05
  873.00,    0.05
  874.00,    0.05
  875.00,    0.05
  876.00,    0.05
  877.00,    0.05
  878.00,    0.05
  879.00,    0.05
  880.00,    0.05
  881.00,    0.05
  882.00,    0.05
  883.00,    0.05
  884.00,    0.06
  885.00,    0.06
  886.00,    0.05
  887.00,    0.06
  888.00,    0.06
  889.00,    0.06
  890.00,    0.06
  891.00,    0.06
  892.00,    0.06
  893.00,    0.07
  894.00,    0.07
  895.00,    0.07
  896.00,    0.07
  897.00,    0.07
  898.00,    0.08
  899.00,    0.08
  900.00,    0.08
  901.00,    0.09
  902.00,    0.09
  903.00,    0.09
  904.00,    0.09
  905.00,    0.10
  906.00,    0.10
  907.00,    0.10
  908.00,    0.10
  909.00,    0.10
  910.00,    0.10
  911.00,    0.10
  912.00,    0.09
  913.00,    0.09
  914.00,    0.09
  915.00,    0.09
  916.00,    0.09
  917.00,    0.09
  918.00,    0.08
  919.00,    0.09
  920.00,    0.09
  921.00,    0.08
  922.00,    0.09
  923.00,    0.09
  924.00,    0.09
  925.00,    0.08
  926.00,    0.08
  927.00,    0.08
  928.00,    0.08
  929.00,    0.08
  930.00,    0.09
  931.00,    0.08
  932.00,    0.08
  933.00,    0.08
  934.00,    0.08
  935.00,    0.08
  936.00,    0.08
  937.00,    0.08
  938.00,    0.08
  939.00,    0.07
  940.00,    0.08
  941.00,    0.08
  942.00,    0.08
  943.00,    0.07
  944.00,    0.07
  945.00,    0.07
  946.00,    0.07
  947.00,    0.07
  948.00,    0.07
  949.00,    0.07
  950.00,    0.07
  951.00,    0.07
  952.00,    0.07
  953.00,    0.07
  954.00,    0.07
  955.00,    0.07
  956.00,    0.06
  957.00,    0.07
  958.00,    0.07
  959.00,    0.08
  960.00,    0.07
  961.00,    0.08
  962.00,    0.07
  963.00,    0.07
  964.00,    0.08
  965.00,    0.07
  966.00,    0.08
  967.00,    0.07
  968.00,    0.08
  969.00,    0.08
  970.00,    0.08
  971.00,    0.07
  972.00,    0.08
  973.00,    0.07
  974.00,    0.08
  975.00,    0.08
  976.00,    0.08
  977.00,    0.08
  978.00,    0.08
  979.00,    0.08
  980.00,    0.08
  981.00,    0.09
  982.00,    0.09
  983.00,    0.09
  984.00,    0.08
  985.00,    0.09
