  350.00,    6.00
  351.00,    6.00
  352.00,    1.62
  353.00,    6.00
  354.00,    6.00
  355.00,    6.00
  356.00,    6.00
  357.00,    6.00
  358.00,    1.06
  359.00,    0.90
  360.00,    0.71
  361.00,    1.29
  362.00,    0.83
  363.00,    0.86
  364.00,    0.56
  365.00,    0.86
  366.00,    0.45
  367.00,    0.66
  368.00,    0.60
  369.00,    0.74
  370.00,    0.58
  371.00,    0.36
  372.00,    0.48
  373.00,    0.46
  374.00,    0.39
  375.00,    0.49
  376.00,    0.45
  377.00,    0.42
  378.00,    0.37
  379.00,    0.39
  380.00,    0.37
  381.00,    0.32
  382.00,    0.28
  383.00,    0.25
  384.00,    0.27
  385.00,    0.25
  386.00,    0.24
  387.00,    0.22
  388.00,    0.20
  389.00,    0.18
  390.00,    0.18
  391.00,    0.18
  392.00,    0.18
  393.00,    0.15
  394.00,    0.15
  395.00,    0.15
  396.00,    0.14
  397.00,    0.16
  398.00,    0.15
  399.00,    0.15
  400.00,    0.14
  401.00,    0.14
  402.00,    0.14
  403.00,    0.14
  404.00,    0.14
  405.00,    0.15
  406.00,    0.15
  407.00,    0.14
  408.00,    0.15
  409.00,    0.15
  410.00,    0.14
  411.00,    0.15
  412.00,    0.15
  413.00,    0.15
  414.00,    0.15
  415.00,    0.15
  416.00,    0.14
  417.00,    0.14
  418.00,    0.14
  419.00,    0.14
  420.00,    0.14
  421.00,    0.14
  422.00,    0.13
  423.00,    0.13
  424.00,    0.13
  425.00,    0.12
  426.00,    0.12
  427.00,    0.12
  428.00,    0.12
  429.00,    0.12
  430.00,    0.12
  431.00,    0.11
  432.00,    0.11
  433.00,    0.11
  434.00,    0.11
  435.00,    0.11
  436.00,    0.11
  437.00,    0.11
  438.00,    0.11
  439.00,    0.11
  440.00,    0.11
  441.00,    0.11
  442.00,    0.11
  443.00,    0.11
  444.00,    0.11
  445.00,    0.10
  446.00,    0.11
  447.00,    0.11
  448.00,    0.11
  449.00,    0.10
  450.00,    0.10
  451.00,    0.10
  452.00,    0.10
  453.00,    0.11
  454.00,    0.10
  455.00,    0.11
  456.00,    0.10
  457.00,    0.10
  458.00,    0.10
  459.00,    0.11
  460.00,    0.10
  461.00,    0.10
  462.00,    0.10
  463.00,    0.10
  464.00,    0.10
  465.00,    0.09
  466.00,    0.10
  467.00,    0.10
  468.00,    0.10
  469.00,    0.09
  470.00,    0.10
  471.00,    0.09
  472.00,    0.09
  473.00,    0.09
  474.00,    0.09
  475.00,    0.09
  476.00,    0.09
  477.00,    0.09
  478.00,    0.09
  479.00,    0.08
  480.00,    0.09
  481.00,    0.09
  482.00,    0.08
  483.00,    0.08
  484.00,    0.08
  485.00,    0.08
  486.00,    0.08
  487.00,    0.08
  488.00,    0.08
  489.00,    0.08
  490.00,    0.08
  491.00,    0.08
  492.00,    0.08
  493.00,    0.08
  494.00,    0.08
  495.00,    0.08
  496.00,    0.08
  497.00,    0.08
  498.00,    0.08
  499.00,    0.09
  500.00,    0.08
  501.00,    0.08
  502.00,    0.08
  503.00,    0.08
  504.00,    0.09
  505.00,    0.09
  506.00,    0.08
  507.00,    0.08
  508.00,    0.08
  509.00,    0.08
  510.00,    0.08
  511.00,    0.09
  512.00,    0.08
  513.00,    0.08
  514.00,    0.09
  515.00,    0.09
  516.00,    0.09
  517.00,    0.09
  518.00,    0.09
  519.00,    0.09
  520.00,    0.09
  521.00,    0.09
  522.00,    0.09
  523.00,    0.09
  524.00,    0.09
  525.00,    0.09
  526.00,    0.09
