  350.00,    1.30
  351.00,    0.83
  352.00,    0.82
  353.00,    0.67
  354.00,    0.76
  355.00,    0.46
  356.00,    0.47
  357.00,    0.76
  358.00,    0.62
  359.00,    0.55
  360.00,    0.39
  361.00,    0.52
  362.00,    0.40
  363.00,    0.47
  364.00,    0.21
  365.00,    0.48
  366.00,    0.31
  367.00,    0.36
  368.00,    0.32
  369.00,    0.30
  370.00,    0.30
  371.00,    0.19
  372.00,    0.18
  373.00,    0.26
  374.00,    0.29
  375.00,    0.30
  376.00,    0.23
  377.00,    0.21
  378.00,    0.25
  379.00,    0.20
  380.00,    0.24
  381.00,    0.17
  382.00,    0.15
  383.00,    0.13
  384.00,    0.14
  385.00,    0.14
  386.00,    0.14
  387.00,    0.13
  388.00,    0.12
  389.00,    0.10
  390.00,    0.11
  391.00,    0.11
  392.00,    0.09
  393.00,    0.08
  394.00,    0.08
  395.00,    0.08
  396.00,    0.07
  397.00,    0.08
  398.00,    0.07
  399.00,    0.07
  400.00,    0.08
  401.00,    0.07
  402.00,    0.07
  403.00,    0.07
  404.00,    0.07
  405.00,    0.07
  406.00,    0.07
  407.00,    0.07
  408.00,    0.06
  409.00,    0.07
  410.00,    0.07
  411.00,    0.07
  412.00,    0.07
  413.00,    0.06
  414.00,    0.06
  415.00,    0.06
  416.00,    0.06
  417.00,    0.07
  418.00,    0.07
  419.00,    0.07
  420.00,    0.07
  421.00,    0.07
  422.00,    0.06
  423.00,    0.06
  424.00,    0.06
  425.00,    0.06
  426.00,    0.06
  427.00,    0.06
  428.00,    0.06
  429.00,    0.06
  430.00,    0.06
  431.00,    0.06
  432.00,    0.06
  433.00,    0.06
  434.00,    0.06
  435.00,    0.06
  436.00,    0.06
  437.00,    0.06
  438.00,    0.06
  439.00,    0.06
  440.00,    0.06
  441.00,    0.06
  442.00,    0.06
  443.00,    0.06
  444.00,    0.06
  445.00,    0.06
  446.00,    0.06
  447.00,    0.06
  448.00,    0.06
  449.00,    0.06
  450.00,    0.07
  451.00,    0.06
  452.00,    0.06
  453.00,    0.06
  454.00,    0.07
  455.00,    0.07
  456.00,    0.07
  457.00,    0.07
  458.00,    0.07
  459.00,    0.07
  460.00,    0.07
  461.00,    0.07
  462.00,    0.07
  463.00,    0.07
  464.00,    0.07
  465.00,    0.07
  466.00,    0.07
  467.00,    0.07
  468.00,    0.07
  469.00,    0.07
  470.00,    0.08
  471.00,    0.07
  472.00,    0.08
  473.00,    0.08
  474.00,    0.08
  475.00,    0.08
  476.00,    0.08
  477.00,    0.08
  478.00,    0.08
  479.00,    0.08
  480.00,    0.09
  481.00,    0.09
  482.00,    0.09
  483.00,    0.09
  484.00,    0.09
  485.00,    0.09
  486.00,    0.09
  487.00,    0.10
  488.00,    0.10
  489.00,    0.10
  490.00,    0.10
  491.00,    0.10
  492.00,    0.11
  493.00,    0.11
  494.00,    0.11
  495.00,    0.11
  496.00,    0.12
  497.00,    0.12
  498.00,    0.12
  499.00,    0.13
  500.00,    0.13
  501.00,    0.13
  502.00,    0.13
  503.00,    0.13
  504.00,    0.14
  505.00,    0.14
  506.00,    0.14
  507.00,    0.14
  508.00,    0.15
  509.00,    0.15
  510.00,    0.16
  511.00,    0.16
  512.00,    0.17
  513.00,    0.17
  514.00,    0.18
  515.00,    0.18
  516.00,    0.19
  517.00,    0.19
  518.00,    0.20
  519.00,    0.20
  520.00,    0.21
  521.00,    0.22
  522.00,    0.23
  523.00,    0.24
  524.00,    0.24
  525.00,    0.25
  526.00,    0.27
  527.00,    0.27
  528.00,    0.29
  529.00,    0.30
  530.00,    0.31
  531.00,    0.32
  532.00,    0.33
  533.00,    0.35
  534.00,    0.36
  535.00,    0.37
  536.00,    0.38
  537.00,    0.39
  538.00,    0.41
  539.00,    0.41
  540.00,    0.43
  541.00,    0.44
  542.00,    0.45
  543.00,    0.46
  544.00,    0.46
  545.00,    0.48
  546.00,    0.48
  547.00,    0.49
  548.00,    0.49
  549.00,    0.50
  550.00,    0.51
  551.00,    0.51
  552.00,    0.52
  553.00,    0.53
  554.00,    0.53
  555.00,    0.54
  556.00,    0.56
  557.00,    0.57
  558.00,    0.58
  559.00,    0.60
  560.00,    0.62
  561.00,    0.63
  562.00,    0.66
  563.00,    0.69
  564.00,    0.72
  565.00,    0.74
  566.00,    0.76
  567.00,    0.80
  568.00,    0.84
  569.00,    0.87
  570.00,    0.90
  571.00,    0.93
  572.00,    0.97
  573.00,    1.01
  574.00,    1.03
  575.00,    1.06
  576.00,    1.09
  577.00,    1.10
  578.00,    1.13
  579.00,    1.15
  580.00,    1.16
  581.00,    1.17
  582.00,    1.17
  583.00,    1.18
  584.00,    1.16
  585.00,    1.15
  586.00,    1.12
  587.00,    1.10
  588.00,    1.08
  589.00,    1.05
  590.00,    1.02
  591.00,    0.98
  592.00,    0.93
  593.00,    0.89
  594.00,    0.85
  595.00,    0.79
  596.00,    0.75
  597.00,    0.69
  598.00,    0.65
  599.00,    0.59
  600.00,    0.54
  601.00,    0.50
  602.00,    0.46
  603.00,    0.41
  604.00,    0.37
  605.00,    0.34
  606.00,    0.30
  607.00,    0.27
  608.00,    0.25
  609.00,    0.22
  610.00,    0.20
  611.00,    0.18
  612.00,    0.17
  613.00,    0.15
  614.00,    0.14
  615.00,    0.13
  616.00,    0.12
  617.00,    0.11
  618.00,    0.11
  619.00,    0.10
  620.00,    0.10
  621.00,    0.09
  622.00,    0.09
  623.00,    0.09
  624.00,    0.08
  625.00,    0.08
  626.00,    0.08
  627.00,    0.08
  628.00,    0.07
  629.00,    0.07
  630.00,    0.07
  631.00,    0.07
  632.00,    0.07
  633.00,    0.06
  634.00,    0.06
  635.00,    0.06
  636.00,    0.06
  637.00,    0.06
  638.00,    0.06
  639.00,    0.06
  640.00,    0.06
  641.00,    0.06
  642.00,    0.06
  643.00,    0.06
  644.00,    0.05
  645.00,    0.06
  646.00,    0.05
  647.00,    0.06
  648.00,    0.05
  649.00,    0.06
  650.00,    0.06
  651.00,    0.05
  652.00,    0.05
  653.00,    0.05
  654.00,    0.05
  655.00,    0.05
  656.00,    0.05
  657.00,    0.05
  658.00,    0.05
  659.00,    0.05
  660.00,    0.05
  661.00,    0.05
  662.00,    0.05
  663.00,    0.05
  664.00,    0.05
  665.00,    0.05
  666.00,    0.05
  667.00,    0.05
  668.00,    0.05
  669.00,    0.05
  670.00,    0.05
  671.00,    0.05
  672.00,    0.05
  673.00,    0.05
  674.00,    0.05
  675.00,    0.05
  676.00,    0.05
  677.00,    0.05
  678.00,    0.05
  679.00,    0.05
  680.00,    0.05
  681.00,    0.05
  682.00,    0.05
  683.00,    0.05
  684.00,    0.05
  685.00,    0.05
  686.00,    0.05
  687.00,    0.05
  688.00,    0.05
  689.00,    0.05
  690.00,    0.05
  691.00,    0.05
  692.00,    0.05
  693.00,    0.05
  694.00,    0.05
  695.00,    0.05
  696.00,    0.05
  697.00,    0.05
  698.00,    0.05
  699.00,    0.05
  700.00,    0.05
  701.00,    0.05
  702.00,    0.05
  703.00,    0.05
  704.00,    0.05
  705.00,    0.05
  706.00,    0.05
  707.00,    0.05
  708.00,    0.05
  709.00,    0.05
  710.00,    0.05
  711.00,    0.05
  712.00,    0.05
  713.00,    0.05
  714.00,    0.05
  715.00,    0.05
  716.00,    0.05
  717.00,    0.05
  718.00,    0.05
  719.00,    0.05
  720.00,    0.05
  721.00,    0.05
  722.00,    0.05
  723.00,    0.05
  724.00,    0.05
  725.00,    0.05
  726.00,    0.05
  727.00,    0.05
  728.00,    0.05
  729.00,    0.05
  730.00,    0.05
  731.00,    0.05
  732.00,    0.05
  733.00,    0.06
  734.00,    0.05
  735.00,    0.05
  736.00,    0.05
  737.00,    0.06
  738.00,    0.06
  739.00,    0.06
